"","x"
"49925",25
"49926",14
"49927",23
"49928",8
"49929",41
"49930",27
"49931",12
"49932",15
"49933",28
"49934",23
"49935",8
"49936",32
"49937",13
"49938",48
"49939",18
"49940",22
"49941",22
"49942",29
"49943",20
"49944",15
"49945",11
"49946",29
"49947",43
"49948",34
"49949",23
"49950",14
"49951",23
"49952",28
"49953",11
"49954",28
"49955",14
"49956",19
"49957",36
"49958",33
"49959",40
"49960",15
"49961",13
"49962",17
"49963",20
"49964",40
"49965",21
"49966",34
"49967",14
"49968",19
"49969",36
"49970",29
"49971",17
"49972",36
"49973",9
"49974",15
"49975",42
"49976",19
"49977",18
"49978",11
"49979",26
"49980",21
"49981",22
"49982",35
"49983",27
"49984",20
"49985",26
"49986",27
"49987",29
"49988",16
"49989",33
"49990",36
"49991",13
"49992",18
"49993",33
"49994",22
"49995",45
"49996",18
"49997",27
"49998",34
"49999",44
"50000",19
"50001",14
"50002",35
"50003",32
"50004",13
"50005",41
"50006",9
"50007",45
"50008",26
"50009",39
"50010",14
"50011",18
"50012",29
"50013",27
"50014",39
"50015",18
"50016",21
"50017",42
"50018",24
"50019",28
"50020",24
"50021",25
"50022",16
"50023",41
"50024",28
"50025",29
"50026",16
"50027",11
"50028",18
"50029",24
"50030",39
"50031",16
"50032",29
"50033",41
"50034",13
"50035",28
"50036",14
"50037",13
"50038",27
"50039",20
"50040",34
"50041",10
"50042",30
"50043",23
"50044",16
"50045",38
"50046",21
"50047",35
"50048",25
"50049",14
"50050",7
"50051",40
"50052",27
"50053",55
"50054",35
"50055",7
"50056",8
"50057",23
"50058",16
"50059",19
"50060",23
"50061",23
"50062",22
"50063",8
"50064",24
"50065",29
"50066",30
"50067",21
"50068",23
"50069",38
"50070",32
"50071",39
"50072",21
"50073",35
"50074",43
"50075",15
"50076",11
"50077",29
"50078",27
"50079",44
"50080",30
"50081",14
"50082",17
"50083",47
"50084",20
"50085",22
"50086",41
"50087",25
"50088",29
"50089",26
"50090",26
"50091",14
"50092",35
"50093",9
"50094",30
"50095",17
"50096",21
"50097",19
"50098",19
"50099",13
"50100",24
"50101",20
"50102",21
"50103",33
"50104",19
"50105",31
"50106",24
"50107",8
"50108",17
"50109",24
"50110",7
"50111",18
"50112",15
"50113",42
"50114",31
"50115",28
"50116",24
"50117",31
"50118",22
"50119",21
"50120",21
"50121",28
"50122",24
"50123",15
"50124",24
"50125",52
"50126",24
"50127",6
"50128",29
"50129",37
"50130",17
"50131",13
"50132",13
"50133",24
"50134",26
"50135",41
"50136",25
"50137",22
"50138",22
"50139",39
"50140",12
"50141",34
"50142",24
"50143",30
"50144",19
"50145",19
"50146",33
"50147",39
"50148",19
"50149",33
"50150",8
"50151",29
"50152",62
"50153",34
"50154",9
"50155",23
"50156",9
"50157",11
"50158",14
"50159",17
"50160",22
"50161",20
"50162",25
"50163",18
"50164",48
"50165",30
"50166",16
"50167",31
"50168",25
"50169",16
"50170",24
"50171",19
"50172",39
"50173",25
"50174",41
"50175",39
"50176",23
"50177",19
"50178",16
"50179",18
"50180",16
"50181",33
"50182",16
"50183",26
"50184",14
"50185",20
"50186",21
"50187",33
"50188",30
"50189",35
"50190",19
"50191",25
"50192",15
"50193",33
"50194",36
"50195",29
"50196",22
"50197",14
"50198",28
"50199",21
"50200",32
"50201",57
"50202",31
"50203",19
"50204",18
"50205",19
"50206",9
"50207",24
"50208",9
"50209",30
"50210",37
"50211",45
"50212",25
"50213",26
"50214",25
"50215",21
"50216",32
"50217",27
"50218",17
"50219",22
"50220",18
"50221",29
"50222",36
"50223",16
"50224",10
"50225",16
"50226",15
"50227",21
"50228",25
"50229",21
"50230",33
"50231",38
"50232",26
"50233",29
"50234",27
"50235",16
"50236",22
"50237",15
"50238",9
"50239",29
"50240",25
"50241",20
"50242",14
"50243",12
"50244",17
"50245",15
"50246",32
"50247",24
"50248",13
"50249",31
"50250",9
"50251",35
"50252",26
"50253",27
"50254",47
"50255",19
"50256",14
"50257",19
"50258",30
"50259",11
"50260",5
"50261",17
"50262",32
"50263",32
"50264",25
"50265",54
"50266",23
"50267",8
"50268",17
"50269",31
"50270",17
"50271",20
"50272",15
"50273",32
"50274",39
"50275",16
"50276",36
"50277",30
"50278",26
"50279",31
"50280",9
"50281",19
"50282",31
"50283",48
"50284",19
"50285",30
"50286",56
"50287",15
"50288",14
"50289",42
"50290",17
"50291",41
"50292",30
"50293",30
"50294",19
"50295",31
"50296",7
"50297",14
"50298",25
"50299",25
"50300",19
"50301",24
"50302",45
"50303",21
"50304",15
"50305",19
"50306",16
"50307",37
"50308",19
"50309",22
"50310",28
"50311",58
"50312",32
"50313",16
"50314",16
"50315",33
"50316",19
"50317",33
"50318",31
"50319",18
"50320",7
"50321",45
"50322",54
"50323",6
"50324",48
"50325",13
"50326",15
"50327",24
"50328",41
"50329",47
"50330",22
"50331",32
"50332",43
"50333",32
"50334",25
"50335",15
"50336",22
"50337",12
"50338",30
"50339",38
"50340",23
"50341",19
"50342",16
"50343",43
"50344",18
"50345",25
"50346",18
"50347",23
"50348",33
"50349",11
"50350",23
"50351",31
"50352",33
"50353",31
"50354",36
"50355",35
"50356",25
"50357",15
"50358",23
"50359",12
"50360",27
"50361",16
"50362",29
"50363",12
"50364",20
"50365",18
"50366",37
"50367",14
"50368",27
"50369",45
"50370",21
"50371",31
"50372",43
"50373",11
"50374",21
"50375",31
"50376",21
"50377",18
"50378",32
"50379",32
"50380",29
"50381",30
"50382",16
"50383",23
"50384",33
"50385",28
"50386",48
"50387",12
"50388",26
"50389",22
"50390",31
"50391",16
"50392",16
"50393",28
"50394",21
"50395",13
"50396",47
"50397",45
"50398",33
"50399",13
"50400",28
"50401",39
"50402",14
"50403",54
"50404",24
"50405",15
"50406",18
"50407",19
"50408",32
"50409",21
"50410",26
"50411",20
"50412",30
"50413",33
"50414",29
"50415",14
"50416",16
"50417",12
"50418",9
"50419",23
"50420",7
"50421",23
"50422",25
"50423",14
"50424",25
"50425",23
"50426",32
"50427",12
"50428",36
"50429",18
"50430",32
"50431",26
"50432",14
"50433",39
"50434",34
"50435",20
"50436",43
"50437",17
"50438",33
"50439",12
"50440",28
"50441",27
"50442",28
"50443",18
"50444",24
"50445",21
"50446",42
"50447",24
"50448",14
"50449",44
"50450",18
"50451",33
"50452",46
"50453",19
"50454",19
"50455",49
"50456",11
"50457",29
"50458",43
"50459",24
"50460",31
"50461",47
"50462",39
"50463",18
"50464",15
"50465",24
"50466",33
"50467",30
"50468",17
"50469",27
"50470",23
"50471",13
"50472",26
"50473",34
"50474",55
"50475",12
"50476",21
"50477",19
"50478",39
"50479",22
"50480",34
"50481",53
"50482",5
"50483",34
"50484",34
"50485",44
"50486",22
"50487",8
"50488",14
"50489",41
"50490",6
"50491",16
"50492",9
"50493",17
"50494",26
"50495",24
"50496",11
"50497",21
"50498",31
"50499",27
"50500",17
"50501",14
"50502",19
"50503",46
"50504",32
"50505",25
"50506",13
"50507",12
"50508",26
"50509",21
"50510",24
"50511",14
"50512",34
"50513",13
"50514",25
"50515",25
"50516",23
"50517",17
"50518",29
"50519",10
"50520",27
"50521",33
"50522",9
"50523",40
"50524",27
"50525",26
"50526",24
"50527",19
"50528",50
"50529",18
"50530",30
"50531",27
"50532",29
"50533",41
"50534",10
"50535",14
"50536",22
"50537",26
"50538",30
"50539",40
"50540",38
"50541",17
"50542",45
"50543",30
"50544",34
"50545",29
"50546",23
"50547",45
"50548",20
"50549",13
"50550",17
"50551",14
"50552",20
"50553",37
"50554",19
"50555",30
"50556",30
"50557",26
"50558",14
"50559",36
"50560",26
"50561",13
"50562",34
"50563",22
"50564",24
"50565",9
"50566",30
"50567",34
"50568",27
"50569",33
"50570",13
"50571",17
"50572",28
"50573",21
"50574",40
"50575",41
"50576",13
"50577",28
"50578",13
"50579",21
"50580",38
"50581",32
"50582",28
"50583",26
"50584",48
"50585",26
"50586",28
"50587",28
"50588",18
"50589",14
"50590",25
"50591",36
"50592",28
"50593",24
"50594",22
"50595",45
"50596",34
"50597",23
"50598",35
"50599",25
"50600",20
"50601",5
"50602",34
"50603",23
"50604",30
"50605",39
"50606",14
"50607",30
"50608",16
"50609",7
"50610",14
"50611",16
"50612",13
"50613",33
"50614",23
"50615",27
"50616",24
"50617",47
"50618",31
"50619",32
"50620",26
"50621",40
"50622",14
"50623",38
"50624",24
"50625",25
"50626",16
"50627",17
"50628",9
"50629",35
"50630",20
"50631",23
"50632",10
"50633",30
"50634",48
"50635",30
"50636",18
"50637",9
"50638",23
"50639",18
"50640",54
"50641",40
"50642",17
"50643",18
"50644",15
"50645",36
"50646",24
"50647",34
"50648",33
"50649",51
"50650",10
"50651",19
"50652",39
"50653",33
"50654",26
"50655",4
"50656",43
"50657",12
"50658",20
"50659",39
"50660",20
"50661",42
"50662",13
"50663",24
"50664",20
"50665",21
"50666",11
"50667",30
"50668",11
"50669",56
"50670",11
"50671",19
"50672",32
"50673",13
"50674",33
"50675",1
"50676",27
"50677",7
"50678",19
"50679",19
"50680",31
"50681",18
"50682",29
"50683",22
"50684",23
"50685",15
"50686",34
"50687",48
"50688",7
"50689",32
"50690",20
"50691",18
"50692",8
"50693",32
"50694",13
"50695",18
"50696",35
"50697",28
"50698",9
"50699",30
"50700",10
"50701",23
"50702",37
"50703",11
"50704",46
"50705",21
"50706",24
"50707",25
"50708",31
"50709",17
"50710",29
"50711",25
"50712",15
"50713",32
"50714",12
"50715",23
"50716",25
"50717",6
"50718",30
"50719",18
"50720",32
"50721",10
"50722",17
"50723",33
"50724",33
"50725",49
"50726",16
"50727",20
"50728",16
"50729",9
"50730",17
"50731",35
"50732",29
"50733",14
"50734",25
"50735",33
"50736",36
"50737",17
"50738",20
"50739",16
"50740",27
"50741",14
"50742",20
"50743",47
"50744",18
"50745",24
"50746",20
"50747",20
"50748",39
"50749",26
"50750",31
"50751",27
"50752",25
"50753",10
"50754",16
"50755",30
"50756",25
"50757",26
"50758",24
"50759",22
"50760",41
"50761",13
"50762",37
"50763",8
"50764",25
"50765",38
"50766",16
"50767",15
"50768",37
"50769",23
"50770",29
"50771",55
"50772",42
"50773",23
"50774",20
"50775",21
"50776",33
"50777",28
"50778",17
"50779",33
"50780",10
"50781",34
"50782",24
"50783",25
"50784",21
"50785",30
"50786",32
"50787",21
"50788",16
"50789",7
"50790",18
"50791",10
"50792",5
"50793",12
"50794",22
"50795",15
"50796",24
"50797",54
"50798",20
"50799",22
"50800",54
"50801",19
"50802",26
"50803",24
"50804",42
"50805",25
"50806",20
"50807",6
"50808",12
"50809",32
"50810",18
"50811",25
"50812",43
"50813",14
"50814",17
"50815",21
"50816",20
"50817",15
"50818",18
"50819",48
"50820",29
"50821",20
"50822",28
"50823",29
"50824",16
"50825",60
"50826",30
"50827",11
"50828",19
"50829",23
"50830",20
"50831",31
"50832",27
"50833",16
"50834",17
"50835",31
"50836",29
"50837",20
"50838",18
"50839",29
"50840",13
"50841",28
"50842",24
"50843",23
"50844",41
"50845",38
"50846",15
"50847",24
"50848",28
"50849",24
"50850",20
"50851",26
"50852",55
"50853",35
"50854",20
"50855",27
"50856",27
"50857",31
"50858",15
"50859",29
"50860",42
"50861",14
"50862",4
"50863",36
"50864",23
"50865",23
"50866",28
"50867",24
"50868",19
"50869",27
"50870",32
"50871",22
"50872",23
"50873",34
"50874",35
"50875",14
"50876",27
"50877",38
"50878",30
"50879",26
"50880",40
"50881",35
"50882",36
"50883",20
"50884",26
"50885",33
"50886",30
"50887",26
"50888",23
"50889",50
"50890",32
"50891",17
"50892",17
"50893",2
"50894",12
"50895",29
"50896",53
"50897",14
"50898",27
"50899",7
"50900",10
"50901",22
"50902",14
"50903",30
"50904",16
"50905",17
"50906",22
"50907",28
"50908",17
"50909",38
"50910",15
"50911",32
"50912",18
"50913",25
"50914",14
"50915",26
"50916",23
"50917",28
"50918",19
"50919",13
"50920",27
"50921",31
"50922",39
"50923",44
"50924",18
"50925",17
"50926",18
"50927",29
"50928",25
"50929",43
"50930",27
"50931",30
"50932",28
"50933",13
"50934",18
"50935",19
"50936",43
"50937",39
"50938",18
"50939",24
"50940",23
"50941",38
"50942",22
"50943",46
"50944",26
"50945",32
"50946",20
"50947",28
"50948",26
"50949",14
"50950",37
"50951",10
"50952",26
"50953",35
"50954",40
"50955",64
"50956",30
"50957",35
"50958",30
"50959",17
"50960",20
"50961",39
"50962",18
"50963",23
"50964",23
"50965",14
"50966",17
"50967",9
"50968",32
"50969",14
"50970",15
"50971",17
"50972",26
"50973",16
"50974",44
"50975",33
"50976",10
"50977",41
"50978",28
"50979",58
"50980",5
"50981",22
"50982",16
"50983",31
"50984",28
"50985",30
"50986",49
"50987",22
"50988",10
"50989",27
"50990",13
"50991",16
"50992",15
"50993",26
"50994",22
"50995",19
"50996",40
"50997",30
"50998",18
"50999",31
"51000",36
"51001",53
"51002",14
"51003",35
"51004",27
"51005",27
"51006",29
"51007",38
"51008",25
"51009",39
"51010",15
"51011",11
"51012",33
"51013",15
"51014",42
"51015",14
"51016",19
"51017",23
"51018",50
"51019",40
"51020",12
"51021",34
"51022",20
"51023",13
"51024",22
"51025",26
"51026",27
"51027",13
"51028",16
"51029",17
"51030",43
"51031",13
"51032",21
"51033",27
"51034",13
"51035",25
"51036",32
"51037",20
"51038",19
"51039",24
"51040",44
"51041",25
"51042",25
"51043",13
"51044",41
"51045",39
"51046",22
"51047",15
"51048",20
"51049",25
"51050",21
"51051",43
"51052",18
"51053",23
"51054",25
"51055",28
"51056",18
"51057",34
"51058",19
"51059",36
"51060",25
"51061",69
"51062",35
"51063",19
"51064",8
"51065",31
"51066",36
"51067",24
"51068",9
"51069",13
"51070",31
"51071",20
"51072",40
"51073",28
"51074",21
"51075",59
"51076",31
"51077",13
"51078",14
"51079",45
"51080",23
"51081",22
"51082",25
"51083",38
"51084",34
"51085",7
"51086",14
"51087",26
"51088",39
"51089",40
"51090",9
"51091",28
"51092",17
"51093",14
"51094",18
"51095",29
"51096",8
"51097",23
"51098",15
"51099",15
"51100",44
"51101",23
"51102",40
"51103",10
"51104",8
"51105",23
"51106",26
"51107",23
"51108",29
"51109",19
"51110",21
"51111",28
"51112",28
"51113",19
"51114",44
"51115",20
"51116",30
"51117",11
"51118",23
"51119",28
"51120",9
"51121",22
"51122",12
"51123",19
"51124",38
"51125",29
"51126",63
"51127",12
"51128",22
"51129",41
"51130",19
"51131",23
"51132",28
"51133",21
"51134",12
"51135",22
"51136",19
"51137",24
"51138",41
"51139",22
"51140",24
"51141",19
"51142",19
"51143",36
"51144",11
"51145",22
"51146",16
"51147",7
"51148",24
"51149",17
"51150",21
"51151",31
"51152",20
"51153",16
"51154",33
"51155",12
"51156",18
"51157",33
"51158",24
"51159",16
"51160",27
"51161",31
"51162",20
"51163",17
"51164",23
"51165",32
"51166",29
"51167",33
"51168",43
"51169",17
"51170",27
"51171",32
"51172",26
"51173",39
"51174",32
"51175",31
"51176",18
"51177",35
"51178",22
"51179",19
"51180",27
"51181",34
"51182",18
"51183",23
"51184",38
"51185",24
"51186",16
"51187",49
"51188",33
"51189",9
"51190",20
"51191",25
"51192",24
"51193",25
"51194",11
"51195",20
"51196",27
"51197",39
"51198",32
"51199",33
"51200",30
"51201",30
"51202",47
"51203",16
"51204",5
"51205",28
"51206",12
"51207",30
"51208",25
"51209",35
"51210",21
"51211",18
"51212",10
"51213",35
"51214",17
"51215",18
"51216",23
"51217",26
"51218",19
"51219",27
"51220",35
"51221",21
"51222",28
"51223",29
"51224",35
"51225",17
"51226",19
"51227",21
"51228",25
"51229",21
"51230",42
"51231",26
"51232",47
"51233",19
"51234",26
"51235",10
"51236",11
"51237",8
"51238",18
"51239",19
"51240",35
"51241",23
"51242",18
"51243",15
"51244",27
"51245",28
"51246",22
"51247",23
"51248",27
"51249",20
"51250",62
"51251",56
"51252",22
"51253",23
"51254",13
"51255",25
"51256",29
"51257",43
"51258",23
"51259",26
"51260",28
"51261",37
"51262",25
"51263",15
"51264",38
"51265",29
"51266",19
"51267",10
"51268",23
"51269",35
"51270",17
"51271",32
"51272",53
"51273",20
"51274",27
"51275",21
"51276",32
"51277",12
"51278",44
"51279",15
"51280",17
"51281",26
"51282",34
"51283",20
"51284",8
"51285",38
"51286",19
"51287",6
"51288",14
"51289",46
"51290",14
"51291",29
"51292",8
"51293",17
"51294",9
"51295",16
"51296",26
"51297",24
"51298",22
"51299",20
"51300",10
"51301",30
"51302",21
"51303",17
"51304",16
"51305",15
"51306",27
"51307",42
"51308",23
"51309",22
"51310",14
"51311",44
"51312",44
"51313",9
"51314",54
"51315",18
"51316",31
"51317",19
"51318",27
"51319",55
"51320",25
"51321",16
"51322",18
"51323",10
"51324",19
"51325",17
"51326",14
"51327",14
"51328",48
"51329",29
"51330",25
"51331",21
"51332",16
"51333",21
"51334",18
"51335",16
"51336",36
"51337",31
"51338",12
"51339",32
"51340",10
"51341",17
"51342",30
"51343",32
"51344",9
"51345",38
"51346",27
"51347",34
"51348",19
"51349",27
"51350",71
"51351",27
"51352",24
"51353",42
"51354",30
"51355",20
"51356",29
"51357",45
"51358",49
